TransactionID,TransactionAmount,MerchantID,TimeOfTransaction,Location,PreviousTransactionHistory,UserSpendingPatterns,Fraudulent,CardType,CardIssuer,IsInternational,IsHighRiskMerchant,TransactionType,AmountBalance,MerchantType,MerchantLocation,UserAge,MerchantCategory,MerchantRevenue
C170015616,1383.7987351806264,M456,2022-12-01 00:00:00,Location_3,Suspicious,Normal,0,Credit,Issuer_2,1,0,CREDIT,27985.468256437343,Service,Location_1,,Category_1,215182.62117149224
C170015617,2158.435689836372,M456,2022-12-01 00:15:00,Location_3,Normal,Suspicious,0,Debit,Issuer_3,0,0,DEBIT,43693.77993305114,Online,Location_3,29.0,Category_1,183944.3438968723
C170015618,15526.065463732239,M789,2022-12-01 00:30:00,Location_1,Suspicious,Normal,0,Credit,Issuer_3,0,0,DEBIT,22258.858537425374,Online,Location_1,37.0,Category_1,341859.1892464893
C170015619,4156.512673912365,M123,2022-12-01 00:45:00,Location_2,Normal,Normal,0,Credit,Issuer_1,0,0,TRANSFER,3091.394076277634,Retail,Location_2,53.0,Category_1,250442.76898396268
C170015620,5469.641562190389,M789,2022-12-01 01:00:00,Location_1,Suspicious,Normal,0,Credit,Issuer_2,1,1,PAYMENT,29723.186879739547,Service,Location_1,41.0,Category_3,205286.84251459892
C170015621,16221.223652940691,M789,2022-12-01 01:15:00,Location_1,Normal,Suspicious,0,Debit,Issuer_3,0,1,TRANSFER,33629.03212369301,Retail,Location_3,40.0,Category_1,466811.65147226205
C170015622,4391.340457735771,M123,2022-12-01 01:30:00,Location_1,Normal,Suspicious,0,Debit,Issuer_2,0,0,CASH_IN,3644.235136911165,Service,Location_1,49.0,Category_3,394610.1003191591
C170015623,952.7874013943394,M456,2022-12-01 01:45:00,Location_3,Normal,Normal,0,Debit,Issuer_1,0,0,PAYMENT,13106.011677766272,Online,Location_2,39.0,Category_2,498907.86415532953
C170015624,1279.946691014787,M789,2022-12-01 02:00:00,Location_2,Normal,Suspicious,0,Debit,Issuer_2,0,0,CASH_OUT,36145.42725757142,Online,Location_1,55.0,Category_1,472035.62858495815
C170015625,1937.0904434368363,M123,2022-12-01 02:15:00,Location_1,Normal,Normal,0,Credit,Issuer_1,0,0,PAYMENT,24216.73120035508,Service,Location_1,31.0,Category_2,20916.581897511827
C170015626,5506.4447669026185,M456,2022-12-01 02:30:00,Location_3,Normal,Normal,1,Credit,Issuer_1,1,0,TRANSFER,26166.481325904315,Service,Location_1,46.0,Category_2,305868.84525109635
C170015627,7390.69972766488,M123,2022-12-01 02:45:00,Location_3,Normal,Normal,0,Credit,Issuer_3,0,0,PAYMENT,48538.93207662559,Service,Location_2,36.0,Category_1,73831.97703372211
C170015628,5803.723720125645,M123,2022-12-01 03:00:00,Location_2,Normal,Normal,0,Credit,Issuer_2,0,0,PAYMENT,44892.06356518954,Service,Location_1,35.0,Category_1,54269.218239961025
C170015629,3350.320593364807,M123,2022-12-01 03:15:00,Location_3,Normal,Normal,0,Debit,Issuer_2,0,0,PAYMENT,659.1821135190647,Online,Location_1,40.0,Category_1,292814.1371089553
C170015630,3434.2595647317976,M456,2022-12-01 03:30:00,Location_3,Suspicious,Suspicious,1,Credit,Issuer_3,0,0,CASH_OUT,37554.5344831003,Online,Location_2,27.0,Category_1,245827.13570160553
C170015631,809.1936193884936,M456,2022-12-01 03:45:00,Location_1,Normal,Normal,0,Credit,Issuer_2,0,0,DEBIT,32753.35629324127,Service,Location_2,38.0,Category_3,130793.52603152039
C170015632,7557.886465886369,M123,2022-12-01 04:00:00,Location_1,Normal,Normal,1,Credit,Issuer_2,0,0,TRANSFER,35435.1505469474,Retail,Location_1,36.0,Category_2,202983.2852346491
C170015633,5491.301650867588,M456,2022-12-01 04:15:00,Location_2,Normal,Normal,0,Debit,Issuer_2,0,0,TRANSFER,21077.397703075916,Online,Location_1,59.0,Category_3,20272.70378657178
C170015634,8885.048145783141,M456,2022-12-01 04:30:00,Location_1,Normal,Normal,0,Debit,Issuer_3,0,0,CASH_IN,39741.35540714508,Service,Location_3,,Category_1,52437.23485517301
C170015635,3169.5631893952695,M789,2022-12-01 04:45:00,Location_2,Suspicious,Normal,1,Credit,Issuer_1,0,0,DEBIT,21334.22234251303,Online,Location_1,39.0,Category_1,119796.1347871346
C170015636,3439.2869730974244,M789,2022-12-01 05:00:00,Location_1,Normal,Suspicious,0,Credit,Issuer_1,0,0,DEBIT,33116.64327186225,Service,Location_1,50.0,Category_1,475212.5550332613
C170015637,17068.70341853626,M456,2022-12-01 05:15:00,Location_3,Suspicious,Normal,1,Debit,Issuer_1,0,0,CASH_OUT,43834.06913185397,Service,Location_2,,Category_2,281819.7863688176
C170015638,10915.236642395708,M456,2022-12-01 05:30:00,Location_1,Normal,Normal,0,Debit,Issuer_1,0,0,CREDIT,48804.784357581535,Online,Location_3,59.0,Category_3,133245.03975285336
C170015639,3490.022157692093,M456,2022-12-01 05:45:00,Location_3,Normal,Normal,0,Credit,Issuer_3,0,0,CASH_IN,8640.942514151135,Retail,Location_3,50.0,Category_1,139019.92908536657
C170015640,6463.034120721661,M789,2022-12-01 06:00:00,Location_3,Normal,Normal,0,Debit,Issuer_3,0,0,CREDIT,26437.934428354598,Retail,Location_2,57.0,Category_2,92805.55330736248
C170015641,6795.916096000643,M456,2022-12-01 06:15:00,Location_3,Suspicious,Normal,0,Debit,Issuer_3,0,1,CREDIT,31443.751824010615,Online,Location_1,33.0,Category_3,402772.5357024681
C170015642,1248.2382009638372,M789,2022-12-01 06:30:00,Location_1,Suspicious,Normal,0,Debit,Issuer_1,0,0,CASH_IN,16973.875695153463,Service,Location_1,51.0,Category_2,165399.5601224322
C170015643,6910.981290134109,M456,2022-12-01 06:45:00,Location_3,Suspicious,Suspicious,0,Debit,Issuer_1,0,1,CASH_IN,23780.266477602094,Retail,Location_2,32.0,Category_3,445167.8747187733
C170015644,3182.0101544942645,M789,2022-12-01 07:00:00,Location_3,Normal,Normal,0,Debit,Issuer_2,0,0,CREDIT,11532.076533908992,Online,Location_3,56.0,Category_2,370362.8259351859
C170015645,2848.1306489739695,M123,2022-12-01 07:15:00,Location_3,Normal,Normal,1,Credit,Issuer_1,0,0,DEBIT,36673.864197609684,Retail,Location_2,40.0,Category_3,408618.57479625614
C170015646,4754.447613053372,M789,2022-12-01 07:30:00,Location_3,Normal,Normal,1,Credit,Issuer_2,0,0,CASH_IN,24036.224718118512,Retail,Location_3,54.0,Category_3,493546.99060848384
C170015647,7528.89187808709,M456,2022-12-01 07:45:00,Location_3,Normal,Normal,0,Debit,Issuer_1,0,0,CREDIT,11772.764466950772,Retail,Location_1,38.0,Category_1,236067.51583705726
C170015648,18787.07276669395,M789,2022-12-01 08:00:00,Location_2,Suspicious,Normal,0,Debit,Issuer_1,0,0,CASH_OUT,25014.888221272133,Online,Location_2,,Category_1,350905.9543582317
C170015649,5238.971688400443,M123,2022-12-01 08:15:00,Location_2,Normal,Normal,0,Credit,Issuer_3,0,0,TRANSFER,17929.643651014416,Online,Location_1,45.0,Category_3,84202.62829409266
C170015650,2019.597353573079,M789,2022-12-01 08:30:00,Location_1,Suspicious,Normal,0,Debit,Issuer_3,0,0,DEBIT,29845.723586964014,Service,Location_3,31.0,Category_2,322202.88708629226
C170015651,3509.329855532867,M456,2022-12-01 08:45:00,Location_1,Normal,Suspicious,0,Credit,Issuer_3,0,0,CASH_OUT,30668.949824701784,Retail,Location_2,52.0,Category_1,275824.7989899808
C170015652,14806.67424854371,M456,2022-12-01 09:00:00,Location_2,Normal,Normal,0,Debit,Issuer_2,0,0,DEBIT,5410.148159671046,Retail,Location_3,47.0,Category_3,36210.57848952072
C170015653,580.1953990257767,M789,2022-12-01 09:15:00,Location_2,Normal,Normal,0,Debit,Issuer_1,0,1,CASH_OUT,35722.73746842597,Online,Location_2,36.0,Category_1,52558.51705942606
C170015654,5492.003644394014,M789,2022-12-01 09:30:00,Location_3,Suspicious,Suspicious,0,Debit,Issuer_3,0,0,CASH_IN,25606.080232343786,Retail,Location_2,34.0,Category_2,137222.85908729924
C170015655,7067.526205478263,M789,2022-12-01 09:45:00,Location_1,Normal,Normal,0,Debit,Issuer_2,0,0,CASH_OUT,22562.576659188206,Service,Location_3,27.0,Category_1,376634.31641355256
C170015656,3701.5766087118996,M456,2022-12-01 10:00:00,Location_1,Normal,Normal,0,Debit,Issuer_2,0,0,CASH_IN,16093.58080990799,Retail,Location_1,33.0,Category_3,229609.29168297115
C170015657,10275.936621574658,M789,2022-12-01 10:15:00,Location_3,Normal,Normal,0,Credit,Issuer_1,0,0,PAYMENT,38443.16711991732,Retail,Location_2,38.0,Category_3,289299.2632963186
C170015658,3721.7183113115934,M123,2022-12-01 10:30:00,Location_3,Normal,Normal,0,Credit,Issuer_1,0,0,CASH_IN,12452.767847648274,Service,Location_2,59.0,Category_1,71582.15293222448
C170015659,1293.7458109096287,M123,2022-12-01 10:45:00,Location_3,Normal,Normal,1,Debit,Issuer_2,0,1,DEBIT,34559.77315772377,Service,Location_1,27.0,Category_3,65821.4514604613
C170015660,4202.193460389745,M789,2022-12-01 11:00:00,Location_1,Normal,Normal,0,Debit,Issuer_3,0,0,CASH_OUT,4807.32787162106,Retail,Location_3,51.0,Category_3,361956.8067226607
C170015661,5876.720441865921,M456,2022-12-01 11:15:00,Location_1,Normal,Suspicious,0,Credit,Issuer_3,0,0,TRANSFER,21529.797970411015,Service,Location_1,41.0,Category_2,263914.2611468892
C170015662,2888.8703304708674,M123,2022-12-01 11:30:00,Location_2,Normal,Normal,0,Credit,Issuer_1,0,0,PAYMENT,28991.451879154072,Service,Location_1,56.0,Category_1,188969.67756514574
C170015663,17339.51155422157,M123,2022-12-01 11:45:00,Location_1,Suspicious,Normal,1,Credit,Issuer_1,0,0,DEBIT,45941.792947639864,Online,Location_2,55.0,Category_2,342854.1485910178
C170015664,10954.478641047941,M789,2022-12-01 12:00:00,Location_2,Normal,Normal,0,Credit,Issuer_3,0,0,CASH_OUT,31445.57157547963,Online,Location_2,55.0,Category_3,420716.89651001524
C170015665,3805.44504090542,M789,2022-12-01 12:15:00,Location_3,Normal,Normal,0,Credit,Issuer_1,0,0,TRANSFER,21884.7420758661,Retail,Location_1,48.0,Category_2,227932.63491197416
C170015666,4880.796464897536,M123,2022-12-01 12:30:00,Location_2,Normal,Normal,1,Debit,Issuer_2,0,0,CASH_IN,13194.810078327542,Retail,Location_1,46.0,Category_1,214877.08597012275
C170015667,2113.074852186203,M789,2022-12-01 12:45:00,Location_2,Suspicious,Suspicious,1,Debit,Issuer_1,0,0,CASH_IN,45395.56878392693,Online,Location_3,37.0,Category_1,379779.0983838736
C170015668,1451.8693032757697,M123,2022-12-01 13:00:00,Location_2,Normal,Suspicious,0,Debit,Issuer_1,1,0,CREDIT,28071.29915877925,Retail,Location_2,,Category_3,456346.780137598
C170015669,2075.226560323508,M123,2022-12-01 13:15:00,Location_2,Normal,Normal,0,Debit,Issuer_2,0,0,CASH_IN,46989.14201415813,Retail,Location_2,56.0,Category_2,8205.364799361472
C170015670,4615.698731344501,M789,2022-12-01 13:30:00,Location_1,Suspicious,Suspicious,0,Credit,Issuer_1,0,0,CREDIT,42771.28281605928,Retail,Location_1,35.0,Category_2,318332.7978495057
C170015671,3251.384337482619,M789,2022-12-01 13:45:00,Location_1,Normal,Normal,0,Credit,Issuer_2,0,1,CASH_IN,37670.78740672652,Retail,Location_1,49.0,Category_3,406007.8846382207
C170015672,8316.253770540567,M789,2022-12-01 14:00:00,Location_1,Normal,Normal,0,Debit,Issuer_3,0,1,PAYMENT,9009.07484861977,Online,Location_1,38.0,Category_2,378942.1712476262
C170015673,5095.349828980994,M789,2022-12-01 14:15:00,Location_2,Normal,Suspicious,0,Debit,Issuer_1,1,0,CASH_IN,18681.869474870484,Retail,Location_1,33.0,Category_1,195350.15947221918
C170015674,5126.406565576396,M789,2022-12-01 14:30:00,Location_3,Normal,Normal,0,Credit,Issuer_1,0,0,CASH_OUT,25399.930222568895,Online,Location_1,57.0,Category_3,65682.08568960533
C170015675,2127.943056502834,M456,2022-12-01 14:45:00,Location_1,Normal,Normal,0,Credit,Issuer_1,0,1,CASH_IN,16794.062147532208,Retail,Location_3,35.0,Category_3,260174.50075131896
C170015676,9703.009157952381,M456,2022-12-01 15:00:00,Location_2,Normal,Normal,0,Debit,Issuer_1,0,0,TRANSFER,19748.33912917256,Service,Location_1,48.0,Category_2,397432.2409532633
C170015677,6312.2087966376275,M456,2022-12-01 15:15:00,Location_1,Normal,Suspicious,0,Credit,Issuer_2,1,0,CREDIT,2110.883367014937,Service,Location_1,59.0,Category_1,44071.06728816148
C170015678,6471.892852022634,M123,2022-12-01 15:30:00,Location_2,Normal,Normal,0,Debit,Issuer_2,0,0,CASH_OUT,21422.79593329341,Service,Location_3,58.0,Category_1,33653.002368889676
C170015679,4967.551730661547,M456,2022-12-01 15:45:00,Location_1,Suspicious,Normal,0,Debit,Issuer_3,0,0,PAYMENT,22941.279779505498,Service,Location_2,30.0,Category_3,280674.9567378099
C170015680,10449.559294692946,M456,2022-12-01 16:00:00,Location_3,Normal,Normal,0,Credit,Issuer_1,0,0,DEBIT,10095.512444111568,Online,Location_2,37.0,Category_3,248014.8837740029
C170015681,3629.4010785707846,M456,2022-12-01 16:15:00,Location_2,Suspicious,Suspicious,1,Debit,Issuer_1,0,0,PAYMENT,43395.00908895663,Online,Location_1,,Category_2,302952.537125071
C170015682,7390.816279999991,M456,2022-12-01 16:30:00,Location_3,Normal,Suspicious,0,Credit,Issuer_1,0,0,TRANSFER,14520.578648495088,Service,Location_3,28.0,Category_3,197610.40539997615
C170015683,4089.7976468073493,M123,2022-12-01 16:45:00,Location_3,Normal,Normal,0,Debit,Issuer_2,0,0,CREDIT,46181.47832953478,Retail,Location_1,53.0,Category_3,148644.52489612464
C170015684,791.3687072639872,M456,2022-12-01 17:00:00,Location_3,Normal,Normal,0,Debit,Issuer_2,0,1,CASH_IN,11231.800851305485,Online,Location_3,57.0,Category_3,341388.2215067875
C170015685,2257.2855953567523,M123,2022-12-01 17:15:00,Location_2,Normal,Suspicious,0,Credit,Issuer_3,0,0,DEBIT,13500.820795862368,Online,Location_2,34.0,Category_3,403104.0280859507
C170015686,2806.2625224046806,M456,2022-12-01 17:30:00,Location_2,Normal,Normal,0,Debit,Issuer_1,0,0,CASH_IN,26813.539988679764,Online,Location_3,49.0,Category_2,336130.49767953804
C170015687,4059.582909694978,M456,2022-12-01 17:45:00,Location_3,Suspicious,Normal,0,Debit,Issuer_3,0,0,CREDIT,2722.5447491355208,Online,Location_1,,Category_3,138823.14904062042
C170015688,4989.98815461635,M456,2022-12-01 18:00:00,Location_2,Normal,Normal,0,Credit,Issuer_2,0,0,CASH_OUT,14275.097067789815,Service,Location_3,58.0,Category_3,257477.30773391091
C170015689,4423.956939007208,M123,2022-12-01 18:15:00,Location_2,Normal,Normal,1,Credit,Issuer_3,0,0,CREDIT,9790.331120619152,Online,Location_3,28.0,Category_2,211532.2982567196
C170015690,10192.369567769865,M456,2022-12-01 18:30:00,Location_3,Suspicious,Normal,0,Credit,Issuer_2,0,0,PAYMENT,19365.842893740133,Service,Location_3,41.0,Category_1,212845.35479049952
C170015691,12010.529517741908,M123,2022-12-01 18:45:00,Location_2,Normal,Normal,0,Debit,Issuer_2,1,1,DEBIT,25458.43783627858,Online,Location_2,25.0,Category_1,215741.42127342802
C170015692,3152.622056717014,M123,2022-12-01 19:00:00,Location_2,Normal,Normal,1,Credit,Issuer_1,1,1,PAYMENT,47558.01903976627,Retail,Location_2,41.0,Category_2,166383.68516720485
C170015693,9011.51163651906,M789,2022-12-01 19:15:00,Location_3,Suspicious,Normal,0,Credit,Issuer_3,0,0,DEBIT,39890.003416503736,Service,Location_1,27.0,Category_3,49269.24919834509
C170015694,6847.987560459538,M789,2022-12-01 19:30:00,Location_2,Normal,Normal,1,Credit,Issuer_3,0,0,CREDIT,30326.189393700395,Service,Location_3,25.0,Category_3,375508.31152521493
C170015695,6372.8995686717135,M456,2022-12-01 19:45:00,Location_2,Normal,Normal,0,Credit,Issuer_3,0,0,CASH_IN,13099.186045572647,Online,Location_3,38.0,Category_2,217566.0940978864
C170015696,3987.0030294614103,M456,2022-12-01 20:00:00,Location_2,Normal,Normal,0,Debit,Issuer_1,0,0,CASH_OUT,40796.17886716012,Online,Location_3,56.0,Category_1,196358.23963187527
C170015697,4761.990704219254,M123,2022-12-01 20:15:00,Location_1,Normal,Normal,0,Debit,Issuer_3,0,1,TRANSFER,19139.51344032782,Online,Location_1,47.0,Category_2,95572.2642691337
C170015698,3552.753688063069,M456,2022-12-01 20:30:00,Location_3,Suspicious,Suspicious,0,Credit,Issuer_1,0,1,CASH_OUT,627.0635388904277,Online,Location_1,49.0,Category_2,369820.5845266373
C170015699,892.6290601162926,M789,2022-12-01 20:45:00,Location_3,Normal,Suspicious,0,Debit,Issuer_3,0,0,CASH_IN,8873.773761414612,Service,Location_1,54.0,Category_3,381560.6527011448
C170015700,9667.17216152755,M789,2022-12-01 21:00:00,Location_3,Normal,Normal,1,Credit,Issuer_3,0,1,CREDIT,26137.209978292085,Service,Location_2,56.0,Category_1,147457.8124816465
C170015701,6606.379958078305,M456,2022-12-01 21:15:00,Location_3,Normal,Suspicious,0,Credit,Issuer_1,0,1,CASH_OUT,36319.796334772094,Service,Location_1,32.0,Category_2,305651.187106475
C170015702,11557.101644435124,M789,2022-12-01 21:30:00,Location_1,Normal,Normal,0,Credit,Issuer_3,0,0,CASH_IN,15478.354509902789,Service,Location_1,42.0,Category_2,400469.46003792115
C170015703,1595.971333725439,M456,2022-12-01 21:45:00,Location_1,Normal,Normal,0,Credit,Issuer_3,1,1,CASH_IN,37963.054421219844,Retail,Location_3,43.0,Category_1,87171.68914665571
C170015704,4868.681393154909,M123,2022-12-01 22:00:00,Location_2,Suspicious,Suspicious,1,Credit,Issuer_1,1,0,TRANSFER,27335.671835215784,Service,Location_3,33.0,Category_1,50412.54879135275
C170015705,5611.7645512761,M456,2022-12-01 22:15:00,Location_3,Normal,Suspicious,0,Debit,Issuer_3,0,0,DEBIT,5303.711809197122,Service,Location_3,43.0,Category_3,30379.665393992193
C170015706,4711.309712069691,M123,2022-12-01 22:30:00,Location_2,Suspicious,Suspicious,0,Debit,Issuer_2,1,0,PAYMENT,43174.067247890795,Retail,Location_3,25.0,Category_3,207874.88258964842
C170015707,6546.64650876461,M789,2022-12-01 22:45:00,Location_1,Normal,Normal,0,Credit,Issuer_3,0,0,CASH_IN,48292.099864365606,Retail,Location_1,51.0,Category_3,381767.56183608895
C170015708,8276.615252648302,M456,2022-12-01 23:00:00,Location_1,Normal,Normal,0,Debit,Issuer_2,0,0,CREDIT,41942.02418609434,Online,Location_1,41.0,Category_2,438967.7147315567
C170015709,6635.676488373551,M789,2022-12-01 23:15:00,Location_3,Normal,Normal,1,Debit,Issuer_1,0,1,CASH_OUT,32360.778474682134,Retail,Location_1,48.0,Category_2,243681.19745166507
C170015710,6096.333566333379,M456,2022-12-01 23:30:00,Location_2,Suspicious,Normal,0,Credit,Issuer_2,0,0,CASH_IN,4661.953052627161,Online,Location_3,37.0,Category_1,466162.1702960757
C170015711,9870.251736027954,M123,2022-12-01 23:45:00,Location_1,Normal,Normal,0,Debit,Issuer_2,0,1,PAYMENT,13064.156541476721,Online,Location_2,,Category_1,209876.2176988312
C170015712,3539.697432480319,M123,2022-12-02 00:00:00,Location_1,Normal,Suspicious,0,Credit,Issuer_2,0,0,TRANSFER,47050.48564419815,Retail,Location_2,29.0,Category_3,117241.28247124556
C170015713,3977.1121794627593,M456,2022-12-02 00:15:00,Location_1,Normal,Normal,0,Credit,Issuer_3,0,0,TRANSFER,38956.866056922845,Service,Location_2,52.0,Category_2,248774.04850411532
C170015714,11827.833094161531,M123,2022-12-02 00:30:00,Location_2,Suspicious,Normal,0,Debit,Issuer_1,0,0,CASH_OUT,32549.068538932872,Retail,Location_2,32.0,Category_2,469565.0491236827
C170015715,1867.298212375527,M123,2022-12-02 00:45:00,Location_2,Normal,Normal,0,Credit,Issuer_3,1,0,PAYMENT,7910.381604625446,Service,Location_1,59.0,Category_2,161913.71088693268
C170015716,480.6245509652313,M456,2022-12-02 01:00:00,Location_3,Normal,Normal,1,Credit,Issuer_3,0,0,CREDIT,31768.29514063385,Service,Location_3,53.0,Category_3,266085.59707732534
C170015717,14688.74506925551,M789,2022-12-02 01:15:00,Location_2,Normal,Normal,0,Debit,Issuer_2,1,0,DEBIT,11575.077352061831,Online,Location_1,57.0,Category_1,111594.82970308217
C170015718,1576.0567667973685,M456,2022-12-02 01:30:00,Location_2,Normal,Normal,0,Debit,Issuer_1,0,0,TRANSFER,25344.375172539974,Service,Location_2,48.0,Category_1,435659.3715002914
C170015719,4141.153953558138,M123,2022-12-02 01:45:00,Location_3,Normal,Suspicious,1,Debit,Issuer_1,1,1,CASH_OUT,46607.56701068314,Service,Location_1,57.0,Category_2,367777.5484058329
C170015720,9094.296463962975,M456,2022-12-02 02:00:00,Location_2,Normal,Normal,0,Debit,Issuer_1,0,0,CASH_OUT,10705.606248734117,Retail,Location_3,46.0,Category_3,333804.15697960195
C170015721,1532.5358374240109,M123,2022-12-02 02:15:00,Location_3,Normal,Normal,0,Credit,Issuer_1,1,0,CASH_OUT,14671.684205829202,Online,Location_1,29.0,Category_3,228371.9919958472
C170015722,7404.135053954831,M789,2022-12-02 02:30:00,Location_1,Suspicious,Normal,0,Credit,Issuer_3,0,0,CASH_OUT,28898.40261958389,Retail,Location_2,34.0,Category_3,456188.3597815385
C170015723,8862.502222634907,M123,2022-12-02 02:45:00,Location_1,Suspicious,Normal,1,Debit,Issuer_2,0,0,CASH_OUT,7085.973134477732,Online,Location_2,46.0,Category_2,277458.73487773474
C170015724,5163.265134042605,M123,2022-12-02 03:00:00,Location_1,Normal,Suspicious,1,Credit,Issuer_2,0,1,TRANSFER,25499.537303309713,Service,Location_1,49.0,Category_1,315053.2535842334
C170015725,11238.429591563823,M789,2022-12-02 03:15:00,Location_1,Suspicious,Normal,0,Debit,Issuer_1,0,0,PAYMENT,9495.47245909091,Retail,Location_2,,Category_3,34459.520422018686
C170015726,6141.024813430355,M123,2022-12-02 03:30:00,Location_2,Normal,Normal,0,Credit,Issuer_3,0,0,CASH_IN,14108.647678579957,Retail,Location_2,38.0,Category_2,20918.2711662938
C170015727,824.5869679852376,M123,2022-12-02 03:45:00,Location_2,Normal,Normal,0,Credit,Issuer_2,1,0,DEBIT,38357.44492331582,Retail,Location_1,46.0,Category_3,155986.79129197425
C170015728,26131.842094430624,M789,2022-12-02 04:00:00,Location_3,Normal,Normal,0,Credit,Issuer_1,0,0,PAYMENT,20457.009286312423,Service,Location_3,55.0,Category_2,141008.5781583389
C170015729,13131.074606334496,M789,2022-12-02 04:15:00,Location_2,Normal,Normal,1,Debit,Issuer_3,0,0,TRANSFER,26859.125775887165,Service,Location_3,55.0,Category_3,171797.14458330144
C170015730,5298.6690226449355,M456,2022-12-02 04:30:00,Location_1,Normal,Normal,0,Credit,Issuer_1,0,0,PAYMENT,17853.55846506206,Service,Location_1,53.0,Category_2,64292.14944100847
C170015731,4543.9471500136315,M789,2022-12-02 04:45:00,Location_3,Normal,Normal,0,Debit,Issuer_1,0,0,CREDIT,36969.264966134375,Retail,Location_1,50.0,Category_2,200756.20990216552
C170015732,9549.100598627956,M123,2022-12-02 05:00:00,Location_3,Normal,Normal,1,Debit,Issuer_3,0,0,CASH_OUT,13794.52848989372,Online,Location_3,35.0,Category_3,496506.6317728049
C170015733,4226.226456992195,M123,2022-12-02 05:15:00,Location_2,Suspicious,Normal,1,Debit,Issuer_1,0,1,CREDIT,17829.487247467812,Online,Location_1,54.0,Category_1,100466.43753452085
C170015734,2184.968205057923,M123,2022-12-02 05:30:00,Location_2,Normal,Normal,0,Credit,Issuer_2,1,1,CASH_OUT,29871.333980016647,Retail,Location_3,41.0,Category_1,300077.6125833557
C170015735,3951.830068609921,M456,2022-12-02 05:45:00,Location_1,Normal,Suspicious,0,Credit,Issuer_2,0,0,CREDIT,43807.39265309561,Online,Location_2,52.0,Category_3,400909.8420290123
C170015736,3509.1774974614527,M456,2022-12-02 06:00:00,Location_3,Suspicious,Normal,0,Debit,Issuer_1,0,0,CASH_OUT,36945.3267162544,Retail,Location_1,31.0,Category_3,253192.44931107172
C170015737,8100.5878330821615,M456,2022-12-02 06:15:00,Location_2,Normal,Normal,0,Credit,Issuer_2,0,0,PAYMENT,35215.457268123384,Service,Location_3,25.0,Category_3,174341.45033626785
C170015738,7768.02283704077,M123,2022-12-02 06:30:00,Location_3,Normal,Normal,0,Debit,Issuer_1,0,0,PAYMENT,19161.627910964915,Retail,Location_2,44.0,Category_2,451211.6823491806
C170015739,9919.19185620028,M456,2022-12-02 06:45:00,Location_3,Normal,Suspicious,0,Credit,Issuer_2,0,0,CASH_IN,2388.441023005423,Retail,Location_2,,Category_2,299077.7784090452
C170015740,2775.8856967951288,M123,2022-12-02 07:00:00,Location_2,Normal,Normal,0,Debit,Issuer_1,0,0,CASH_OUT,3766.0414696451408,Retail,Location_1,34.0,Category_1,484936.88271105604
C170015741,2711.7616252237244,M456,2022-12-02 07:15:00,Location_1,Normal,Normal,0,Credit,Issuer_2,0,0,CASH_IN,1854.6735730029998,Retail,Location_1,42.0,Category_3,269319.1533446654
C170015742,2443.987084886939,M789,2022-12-02 07:30:00,Location_3,Normal,Normal,1,Debit,Issuer_1,0,0,DEBIT,12198.713912712961,Online,Location_2,,Category_1,483004.24633327825
C170015743,2498.4846867653573,M456,2022-12-02 07:45:00,Location_1,Normal,Normal,0,Credit,Issuer_3,0,0,CASH_IN,11054.067527339877,Service,Location_1,26.0,Category_3,89601.12633031122
C170015744,13468.735815540931,M789,2022-12-02 08:00:00,Location_3,Normal,Normal,0,Debit,Issuer_2,0,1,CASH_IN,49874.09960682546,Service,Location_1,49.0,Category_1,439128.8624558264
C170015745,1584.4313443378767,M456,2022-12-02 08:15:00,Location_1,Suspicious,Normal,0,Credit,Issuer_1,0,0,DEBIT,27430.236742508256,Online,Location_1,25.0,Category_1,208659.7249997295
C170015746,1638.7900300979888,M456,2022-12-02 08:30:00,Location_3,Normal,Normal,0,Credit,Issuer_3,0,0,CASH_IN,25521.970063675526,Retail,Location_1,47.0,Category_3,175051.89487577422
C170015747,949.5825433234916,M456,2022-12-02 08:45:00,Location_3,Suspicious,Normal,0,Debit,Issuer_3,0,0,CREDIT,13080.663780997815,Service,Location_1,,Category_3,499923.764119713
C170015748,9029.242837100535,M789,2022-12-02 09:00:00,Location_1,Normal,Normal,0,Credit,Issuer_3,0,0,PAYMENT,11729.044244525541,Retail,Location_2,40.0,Category_2,446141.10885165085
C170015749,6818.104164053661,M123,2022-12-02 09:15:00,Location_2,Normal,Normal,0,Credit,Issuer_1,0,0,PAYMENT,37882.678843421214,Retail,Location_1,48.0,Category_1,176446.7188142993
C170015750,3034.4674726637004,M456,2022-12-02 09:30:00,Location_1,Normal,Normal,1,Credit,Issuer_3,0,1,CASH_IN,44468.27449236733,Service,Location_2,51.0,Category_1,204338.98616740888
C170015751,1899.124349656968,M123,2022-12-02 09:45:00,Location_1,Normal,Normal,0,Credit,Issuer_1,0,0,DEBIT,29786.372921517603,Service,Location_1,31.0,Category_2,279204.9821090311
C170015752,5594.858674902542,M123,2022-12-02 10:00:00,Location_2,Suspicious,Normal,0,Credit,Issuer_1,0,1,PAYMENT,16265.022277423634,Retail,Location_3,51.0,Category_3,497030.9171641657
C170015753,7327.675971899187,M789,2022-12-02 10:15:00,Location_1,Normal,Normal,0,Debit,Issuer_1,0,0,DEBIT,20502.71866732747,Online,Location_2,48.0,Category_2,190738.97153109344
